aleatoric,epistemic
1.572465713195470016e-08,1.667566998149341926e-15
8.080688340683650495e-10,5.176315947983310629e-18
6.511328368846713843e-12,5.826726069999233067e-22
1.866822696428016570e-09,3.266460800100041452e-17
1.476772176767227052e-11,2.120446198278967275e-21
1.909195113114492415e-08,1.309121077837924804e-15
1.628012000765011180e-07,1.946523996675109114e-13
5.224509713741554151e-09,1.030060289718152586e-16
3.404081780900014564e-06,7.544312397023134054e-11
1.319769012297911104e-06,1.152488781491767256e-11
3.683819377329200506e-04,1.015256884784321301e-06
2.866913564503192902e-03,9.271650196751579642e-05
3.345709666609764099e-02,8.607157506048679352e-03
1.007408127188682556e-01,4.732718691229820251e-02
4.114611446857452393e-02,1.146954763680696487e-02
4.178856685757637024e-02,4.300876334309577942e-02
1.623171381652355194e-02,5.223434884101152420e-03
5.936976522207260132e-02,2.010578848421573639e-02
5.025594873586669564e-06,3.430981887486694859e-10
1.594415266481519211e-07,1.023601166392877626e-13
8.377545782423112541e-06,9.631598851811418172e-10
1.184459870273713022e-05,9.896312658241868121e-10
1.107518619392067194e-04,1.722572307016889681e-07
8.244394962275691796e-07,5.622816448558332070e-12
1.731609518174082041e-04,4.195643441562424414e-07
2.996945753693580627e-03,1.377483276883140206e-04
6.938113801879808307e-05,6.729802493055103696e-08
4.166522412560880184e-04,2.351570401515346020e-06
1.019450090825557709e-02,2.118549309670925140e-03
3.089497840846888721e-05,7.280648528507072115e-09
1.088186991182737984e-06,1.348053092764534000e-11
1.474567284276417922e-06,3.033029730148406600e-11
2.237052831333130598e-04,2.414546429463371169e-07
6.966158139221079182e-08,3.877186589905205760e-14
2.459324896335601807e-04,6.112014716563862748e-07
3.256519630667753518e-05,4.890790439304737447e-09
1.134015060961246490e-02,2.169567160308361053e-03
4.075293327332474291e-05,9.632931785574783135e-09
1.369318924844264984e-04,1.736031691734751803e-07
5.322566721588373184e-04,2.852582611012621783e-06
2.284551010234281421e-05,3.471871901084000456e-09
1.108342185034416616e-04,1.374929041730865720e-07
1.031771898851729929e-04,1.492135055514154374e-07
1.882906304672360420e-03,5.062256605015136302e-05
2.165765122796869946e-09,5.308412390468843873e-17
4.766349377405276755e-07,2.446766964384061716e-12
5.176240392756881192e-06,1.987721237606265845e-10
7.416824701067525893e-06,6.520738393689384793e-10
1.553009497001767159e-03,2.197215690102893859e-05
4.963134779245592654e-05,1.868698085161213385e-08
2.005350962281227112e-02,3.025141544640064240e-03
1.721321418881416321e-02,8.470755070447921753e-03
8.122546132653951645e-04,9.390185368829406798e-06
3.558594034984707832e-03,7.021638157311826944e-05
2.238479501102119684e-04,5.315669113770127296e-07
1.505895610898733139e-02,1.549953245557844639e-03
9.633796289563179016e-03,1.099413027986884117e-03
3.258634358644485474e-02,2.309152670204639435e-02
2.034943550825119019e-02,4.757375922054052353e-03
2.914549084380269051e-03,7.103719690348953009e-05
2.135494910180568695e-02,2.950915135443210602e-03
1.345023611065698788e-05,5.787692547443157309e-10
9.934213943779468536e-03,1.466979156248271465e-03
6.541499402374029160e-03,6.813612999394536018e-04
4.745379264932125807e-04,3.185974946973146871e-06
1.275168756365019362e-06,1.253294950459560297e-11
3.778847865760326385e-03,1.350632956018671393e-04
3.721621908425731817e-07,9.485628428562709047e-13
1.337170579063240439e-05,2.330068804567986263e-09
3.731749579310417175e-02,1.468429341912269592e-02
1.038874499499797821e-03,1.372151837131241336e-05
2.048372104763984680e-02,4.507092759013175964e-03
1.875729649327695370e-04,2.066099256126108230e-07
1.870754756964743137e-03,3.209544593119062483e-05
1.194925698655424640e-05,1.032251284449614559e-09
2.559714391827583313e-02,2.585775963962078094e-02
1.658819615840911865e-02,1.274076197296380997e-02
1.253133546561002731e-02,9.434690000489354134e-04
4.000207409262657166e-04,2.147015720765921287e-06
2.048991154879331589e-03,5.214751217863522470e-05
9.086390662105259253e-08,2.733714981001476169e-14
1.253918628208339214e-03,5.893609795748488978e-06
2.042045351117849350e-03,3.404952076380141079e-05
6.565049989148974419e-05,1.833330998124438338e-08
2.488414611434563994e-05,4.653610385929596305e-09
5.836014906890341081e-07,1.901486563690713005e-12
7.777430437272414565e-05,8.487705116522192839e-08
3.150007978547364473e-04,9.167304142465582117e-07
2.525991476431954652e-05,8.876923196510233538e-09
2.461403170173070976e-08,2.127096030441074336e-15
3.032832137250807136e-05,1.180111031118258325e-08
8.325406270159874111e-06,5.239738087858825111e-10
6.139703190299883317e-10,2.043524060713265727e-18
8.435857523636514088e-08,9.194195697750234819e-14
1.024520543069229461e-06,1.001695167784921736e-11
2.478782334947027266e-07,8.317813126636208754e-13
1.734821807986008935e-06,4.066688305548460391e-11
3.149093390675261617e-05,1.388818748893072552e-08
6.856804901644864003e-08,2.637129338685373359e-14
1.065190076587896328e-06,8.663093679917022172e-12
4.982652626495109871e-06,1.037337715725783482e-10
5.039901679992908612e-06,3.403503034959953766e-10
1.587621589749232953e-08,1.493539208696499209e-15
6.259660345619977306e-09,4.082413726239417359e-16
2.322382533748168498e-05,7.042582517158280098e-09
1.512456293539798935e-08,1.826003558021193143e-15
4.916571164949312678e-13,1.439990246264508444e-24
3.075255827766909533e-09,1.323761221768047732e-16
2.540371212000902545e-11,9.034647596063164240e-21
6.724380496869741819e-10,4.043325422198509793e-18
9.056338257096285815e-08,3.977626740351083989e-14
1.307627570668046246e-07,6.226066889694972795e-14
1.571296024849289097e-06,2.860224210254891375e-11
4.977948992745950818e-05,7.979209293296207761e-09
5.397977929533226416e-06,3.221156952282200336e-10
1.132599010134072159e-07,1.770019271126258009e-13
5.157408944356234315e-10,2.447962647487646004e-18
6.822497056191423326e-08,6.315030421331913058e-14
1.713842436856793938e-07,1.578095699906675864e-13
5.350929699332596101e-10,3.877809890349099168e-18
1.602229644959152211e-06,2.836052399868282947e-11
4.518281571108673234e-08,2.631130990166097305e-14
2.496123840955988271e-07,3.895423751360677089e-13
9.937444701790809631e-03,2.067613415420055389e-03
1.345865996427164646e-07,2.516145115611517769e-13
1.327361242147162557e-04,1.359703389880451141e-07
3.575267503038048744e-03,1.906684192363172770e-04
2.486367477104067802e-03,6.155792652862146497e-05
6.767833139747381210e-03,8.149519562721252441e-04
1.004960760474205017e-02,4.304907470941543579e-02
1.827854290604591370e-02,1.268154382705688477e-02
1.158936601132154465e-02,2.268259879201650620e-03
2.202281728386878967e-03,2.411373861832544208e-05
4.115099087357521057e-02,1.069289445877075195e-02
1.777611859142780304e-02,1.576454564929008484e-02
1.666838943492621183e-04,1.984077329097999609e-07
1.324602344539016485e-04,2.457987307025177870e-07
1.624780474230647087e-03,3.364492295077070594e-05
2.126537765434477478e-06,4.017064805794667848e-11
1.473439806431997567e-05,1.240570979277322294e-09
1.896197682071942836e-05,3.623241262573628774e-09
4.174546859303518431e-07,2.288109155271222939e-12
7.395023260414745891e-08,4.898149960175061934e-14
2.706975692490232177e-06,9.758068658660690176e-11
3.093845665769201503e-11,1.150173235225460905e-20
9.731062310114335645e-12,1.242218383927313442e-21
1.288071125454814947e-11,2.270722055021907823e-21
1.645724987611174583e-03,3.991397534264251590e-05
9.277936197094049930e-10,1.192268190995759671e-17
1.272860483680915422e-09,1.724389343148059609e-17
2.010072316926958536e-11,5.472052187527948793e-21
1.197416943377049847e-09,9.737001897893417859e-18
1.271820093684539188e-09,2.175398818794634759e-17
6.700549892713070221e-09,6.153499014829031440e-16
3.120394775901758067e-10,5.642973406072704542e-19
7.306383831284790631e-10,7.427706360728089446e-18
1.551419310271739960e-02,2.489789761602878571e-02
9.196548234058354865e-08,8.615080626965185284e-14
7.738592103123664856e-06,7.763125142723481531e-10
4.339941006037406623e-05,2.575258584158746089e-08
2.877831306591360772e-10,7.882946968605449902e-19
3.087531658820807934e-04,6.090471060815616511e-07
2.143537130905315280e-05,3.003246096255907105e-09
4.269105382263660431e-03,4.831526530324481428e-05
2.226157486438751221e-02,1.228022668510675430e-02
6.147788092494010925e-02,4.290033504366874695e-02
9.267854690551757812e-02,6.134348362684249878e-02
1.102952212095260620e-01,9.419088065624237061e-02
8.938638865947723389e-02,1.341625601053237915e-01
5.698510259389877319e-02,1.255832985043525696e-02
7.530580461025238037e-02,2.220216393470764160e-02
8.109483122825622559e-02,3.984747081995010376e-02
2.601105952635407448e-03,5.601265729637816548e-05
1.627279561944305897e-05,1.964735485415758376e-09
1.317375688813626766e-03,2.448998020554427058e-05
3.105112682533217594e-06,6.664860330296562552e-11
7.751548736223412561e-08,7.271706701410599050e-14
1.241029057297282634e-09,5.716045507409873316e-18
1.906936275553050564e-10,4.831087880033665195e-19
1.671189465923816897e-06,3.765830008939374807e-11
1.453945037283022046e-12,2.053151711939717785e-23
2.092153863486601040e-07,5.775615445971493678e-13
5.615427508018910885e-04,4.490521405386971310e-06
1.205932039738399908e-05,2.028605061710209156e-09
2.594732393390586367e-07,9.421217061697517714e-13
2.580979980848496780e-07,9.202807786656830302e-13
1.029770821332931519e-03,1.531944326416123658e-05
1.297954899115438820e-08,1.180469902160679024e-15
7.339959307017807078e-09,6.799227170630058829e-16
4.239606887779245881e-09,1.078153166102026653e-16
6.776286289095878601e-03,8.201806922443211079e-04
2.383526007179170847e-04,8.010928809198958334e-07
8.018180608360125916e-08,3.827211307204023139e-14
2.018884288190747611e-06,2.688574883558114692e-11
1.177610920422011986e-05,1.942046079506098977e-09
6.036975150891521480e-07,5.030823847784748892e-12
3.066648559979512356e-06,7.476930879990462131e-11
1.444872759748250246e-05,2.796907372371038036e-09
4.107780284812179161e-07,1.190489438800124145e-12
8.269188924714399036e-07,3.764392009913963832e-12
1.377620719722472131e-07,2.617051269703657423e-13
8.865010272529616486e-07,1.057538171617133926e-11
2.506021701265126467e-04,7.235866519295086619e-07
1.693683859826933258e-09,2.718732073277845966e-17
4.394482355564832687e-03,3.090637037530541420e-04
1.726317423162981868e-04,1.782828036311912001e-07
8.219583105528727174e-05,8.024620967717055464e-08
2.105004712939262390e-02,6.701664533466100693e-03
1.597680523991584778e-02,1.852276967838406563e-03
8.512596250511705875e-04,6.612887318624416366e-06
1.338696852326393127e-02,8.086307789199054241e-04
2.926192805171012878e-02,1.302641350775957108e-02
6.063574552536010742e-02,4.847159236669540405e-02
3.569912910461425781e-02,1.354701966047286987e-01
5.446852743625640869e-02,1.110193058848381042e-01
1.801985502243041992e-02,1.605968456715345383e-03
1.358585208654403687e-01,8.056035637855529785e-02
6.430274248123168945e-02,2.958407625555992126e-02
2.269196510314941406e-02,1.262441650032997131e-02
1.818541553802788258e-03,1.663404509599786252e-05
4.908344522118568420e-02,4.373000934720039368e-02
1.435523293912410736e-02,4.333205521106719971e-03
1.241031754761934280e-02,4.995453055016696453e-04
8.797815442085266113e-02,8.522474765777587891e-02
7.818379998207092285e-02,5.703328549861907959e-02
4.701191931962966919e-02,8.391937613487243652e-02
7.043506950139999390e-02,4.951149597764015198e-02
8.431500941514968872e-02,5.106595531105995178e-02
1.554484367370605469e-01,9.342136979103088379e-02
7.905395328998565674e-02,9.077997505664825439e-02
1.237552165985107422e-01,8.946368843317031860e-02
1.130210757255554199e-01,1.368313580751419067e-01
3.138962015509605408e-02,5.912420339882373810e-03
5.308175832033157349e-02,5.403639748692512512e-02
1.005352169158868492e-05,1.124023318865852161e-09
4.144516307860612869e-03,2.759876952040940523e-04
2.039515238720923662e-04,2.556556353283667704e-07
1.396957552060484886e-03,1.344303018413484097e-05
5.305380093578726530e-11,3.913449962242620843e-20
8.466342293900197546e-09,1.003505449479705647e-15
1.861316576423632796e-07,4.850319906997413444e-13
2.377663399499851948e-08,4.554140827064999744e-15
9.439249879505950958e-06,1.244648828446770494e-09
2.776488508970942348e-05,1.012343364692469549e-08
1.069567282684147358e-03,4.579180767905199900e-06
1.228824164718389511e-02,2.479034941643476486e-03
3.428991511464118958e-02,9.356584399938583374e-03
3.042711317539215088e-02,6.252462416887283325e-02
4.007206857204437256e-02,8.027174323797225952e-02
9.127439698204398155e-04,2.991734618262853473e-06
2.171190280932933092e-04,2.294535192959301639e-07
1.645535230636596680e-02,4.764578305184841156e-03
1.370937970932573080e-04,9.041141169063848793e-08
8.822977542877197266e-05,6.213410571217536926e-02
2.539767592679709196e-05,7.813665270361980220e-09
1.073754683602601290e-04,6.761167270497026038e-08
4.114482924342155457e-02,3.721008822321891785e-02
4.787338525056838989e-02,9.290133416652679443e-02
2.852659299969673157e-02,3.002282930538058281e-03
3.476310521364212036e-04,4.493790299875399796e-07
1.872960664331912994e-02,1.702405745163559914e-03
4.172130674123764038e-02,1.014516968280076981e-02
2.095584198832511902e-02,2.352377958595752716e-02
8.490937203168869019e-02,4.106957465410232544e-02
1.765038520097732544e-01,5.892120674252510071e-02
8.300054073333740234e-02,1.867346651852130890e-02
9.984213858842849731e-02,3.594009950757026672e-02
1.244869977235794067e-01,8.108352124691009521e-02
6.419977545738220215e-02,1.015596166253089905e-01
9.271731972694396973e-02,1.184275597333908081e-01
1.192210912704467773e-01,1.149158105254173279e-01
9.576657414436340332e-02,9.151783585548400879e-02
1.145697832107543945e-01,1.343278735876083374e-01
1.557188034057617188e-01,9.299793839454650879e-02
5.345965549349784851e-02,3.490326181054115295e-02
7.634869217872619629e-02,1.973093673586845398e-02
4.056741297245025635e-02,9.255169890820980072e-03
5.335224419832229614e-02,5.416348949074745178e-02
9.464195370674133301e-02,7.685939967632293701e-02
1.185404956340789795e-01,1.232136413455009460e-01
1.344720721244812012e-01,1.081930175423622131e-01
1.732464134693145752e-01,6.271287798881530762e-02
2.673117071390151978e-02,5.634677596390247345e-03
7.437097281217575073e-02,4.554249346256256104e-02
4.414309933781623840e-02,5.056600086390972137e-03
1.021564900875091553e-01,1.287540495395660400e-01
7.235688716173171997e-02,7.490250468254089355e-02
8.737781643867492676e-02,1.145941391587257385e-01
6.291477382183074951e-02,7.141826301813125610e-02
1.029155701398849487e-01,6.413254886865615845e-02
3.068603947758674622e-02,3.074362501502037048e-02
3.410624340176582336e-02,1.193779241293668747e-02
5.233344927546568215e-05,2.315508673689237185e-08
6.841518916189670563e-05,3.294193362535224878e-08
1.633146032691001892e-02,7.274550735019147396e-04
3.960072062909603119e-03,1.908326084958389401e-04
1.111479699611663818e-01,1.031965166330337524e-01
2.752064913511276245e-02,1.466613914817571640e-02
3.217115253210067749e-02,2.744077518582344055e-02
3.800136502832174301e-03,1.941536029335111380e-04
1.644139736890792847e-02,1.829912420362234116e-03
1.041010022163391113e-01,9.609021991491317749e-02
5.622075498104095459e-02,9.311639517545700073e-02
1.075316406786441803e-02,1.866045291535556316e-03
3.747621178627014160e-02,6.188959255814552307e-02
1.934275380335748196e-03,4.109361179871484637e-05
3.887692093849182129e-02,6.271242629736661911e-03
4.790865932591259480e-04,3.082675220866804011e-06
1.580627262592315674e-02,7.203794084489345551e-03
1.465556677430868149e-02,5.388814024627208710e-03
3.901744633913040161e-02,3.547635301947593689e-02
6.138756871223449707e-02,1.655855923891067505e-01
7.840687036514282227e-02,1.686628013849258423e-01
7.067710161209106445e-02,8.429482579231262207e-02
1.021367907524108887e-01,1.244402900338172913e-01
3.089451789855957031e-02,4.323442652821540833e-02
8.537918329238891602e-02,1.931994594633579254e-02
7.876777648925781250e-02,9.872804582118988037e-02
7.060015201568603516e-02,1.134137958288192749e-01
1.521034836769104004e-01,8.874679356813430786e-02
1.517785936594009399e-01,7.833874225616455078e-02
1.226182579994201660e-01,1.217058449983596802e-01
1.325140893459320068e-01,8.788307011127471924e-02
1.551728602498769760e-02,1.053644111379981041e-03
5.868403613567352295e-02,1.229700725525617599e-02
1.103557497262954712e-01,4.969530180096626282e-02
2.896009944379329681e-02,2.632714621722698212e-02
6.143064796924591064e-02,1.064842864871025085e-01
3.916247934103012085e-02,1.920233294367790222e-02
3.112853318452835083e-02,3.254516050219535828e-02
4.878079891204833984e-02,1.342342700809240341e-02
2.895935997366905212e-02,1.132473442703485489e-02
8.947430178523063660e-03,4.438582109287381172e-04
2.894497010856866837e-03,9.977366426028311253e-05
1.065308228135108948e-03,1.315595545747783035e-05
1.050134505931055173e-05,1.219641054817088843e-09
3.085509206357528456e-06,7.208475483189147326e-11
2.210651524364948273e-03,3.151920827804133296e-05
1.667379215359687805e-02,1.483084354549646378e-02
2.427791431546211243e-02,1.284165121614933014e-02
6.561154965311288834e-03,3.221739898435771465e-04
3.388940542936325073e-02,1.892900094389915466e-02
5.442135035991668701e-02,2.401280403137207031e-02
3.570348024368286133e-02,7.922600954771041870e-03
4.352365806698799133e-02,4.118178412318229675e-02
2.646186947822570801e-02,2.506535686552524567e-02
2.672554180026054382e-02,4.216521047055721283e-03
7.609668374061584473e-02,1.449405550956726074e-01
1.485684216022491455e-01,1.013020202517509460e-01
6.006956100463867188e-02,2.139399386942386627e-02
3.860497474670410156e-02,1.257061585783958435e-02
1.724892854690551758e-02,1.173233496956527233e-03
7.428634166717529297e-02,2.194287627935409546e-02
1.214929223060607910e-01,2.962135523557662964e-02
8.271533250808715820e-02,7.493164390325546265e-02
1.059103608131408691e-01,6.630431860685348511e-02
8.949190378189086914e-02,2.018920890986919403e-02
1.341884732246398926e-01,8.916768431663513184e-02
1.107823252677917480e-01,9.194605052471160889e-02
3.165548667311668396e-02,2.118583954870700836e-02
3.261254727840423584e-02,1.751301251351833344e-02
5.060224235057830811e-02,2.063862606883049011e-02
2.374029532074928284e-02,1.335657946765422821e-02
3.913884609937667847e-02,8.797896094620227814e-03
4.002831131219863892e-02,6.479463726282119751e-02
2.033546008169651031e-02,2.299985848367214203e-03
5.813251063227653503e-02,3.380834683775901794e-02
2.909373026341199875e-03,4.825443465961143374e-05
3.357134759426116943e-03,6.185470893979072571e-02
1.150369280367158353e-04,1.690537487775145564e-07
1.669727638363838196e-02,3.803152823820710182e-03
6.490053783636540174e-05,2.620863170932352659e-08
4.405978302202129271e-07,1.777297167944447143e-12
4.499966905768815195e-07,1.845681159989842612e-12
2.196846253355033696e-06,3.905853418473270722e-11
2.530197889427654445e-05,3.792935743263115000e-09
3.843365469947457314e-03,7.509076385758817196e-05
7.383242249488830566e-03,4.743946343660354614e-02
7.177051622420549393e-03,5.530318594537675381e-04
4.625070723704993725e-04,2.384968411206500605e-06
4.289908334612846375e-03,5.883354606339707971e-05
2.815117686986923218e-02,3.244541352614760399e-03
9.413824975490570068e-02,7.769073545932769775e-02
7.222100347280502319e-02,4.685400798916816711e-02
6.605590879917144775e-02,3.396676108241081238e-02
6.517788767814636230e-02,5.319607630372047424e-02
5.353726074099540710e-02,4.837863519787788391e-02
4.293072968721389771e-02,7.749319076538085938e-02
8.206668496131896973e-02,1.451441198587417603e-01
9.584188461303710938e-02,1.384286880493164062e-01
4.260417819023132324e-02,2.447555772960186005e-02
1.863016560673713684e-02,5.129978526383638382e-03
2.855913341045379639e-02,7.074956595897674561e-02
1.289942208677530289e-02,1.243422972038388252e-03
4.393284395337104797e-02,2.901319600641727448e-02
9.763757698237895966e-03,4.059498314745724201e-04
5.738042294979095459e-02,7.400926202535629272e-02
4.587716236710548401e-02,3.934236243367195129e-02
1.664278656244277954e-02,1.794650335796177387e-03
2.899885922670364380e-02,4.355358332395553589e-02
4.566597938537597656e-02,1.201336458325386047e-01
4.515571147203445435e-02,7.858133316040039062e-02
5.878847837448120117e-02,1.040249168872833252e-01
4.748273640871047974e-02,3.840178251266479492e-02
1.749370992183685303e-02,4.202019888907670975e-03
2.721340209245681763e-02,3.914255648851394653e-02
6.358822807669639587e-03,1.427662355126813054e-04
1.169176585972309113e-02,1.534654642455279827e-03
1.388888154178857803e-02,2.558537991717457771e-03
2.697097696363925934e-02,5.080266855657100677e-03
3.853404149413108826e-02,4.189575091004371643e-02
4.958823323249816895e-02,1.764392852783203125e-02
9.915243834257125854e-03,1.937284483574330807e-03
2.471250991220586002e-05,3.024345440749698355e-09
1.509064994752407074e-02,3.625287208706140518e-03
1.952787744812667370e-03,1.779325066308956593e-05
5.980636179447174072e-02,2.381564490497112274e-02
2.042762748897075653e-02,3.569592256098985672e-03
7.228280603885650635e-02,4.763671383261680603e-02
6.529340147972106934e-02,1.615596935153007507e-02
6.193146109580993652e-02,3.924264386296272278e-02
4.991299659013748169e-02,8.078500628471374512e-02
6.182147655636072159e-03,1.404034992447122931e-04
2.097577974200248718e-02,3.290212899446487427e-02
1.109197270125150681e-02,7.041904027573764324e-04
1.550222374498844147e-02,5.403417628258466721e-03
1.102530956268310547e-02,7.447716197930276394e-04
5.473927376442588866e-05,3.655754099440855498e-08
1.312749576754868031e-03,2.156475056835915893e-05
3.408056683838367462e-03,1.804466446628794074e-04
3.147073439322412014e-04,1.341287656941858586e-06
6.147793028503656387e-03,5.393680767156183720e-04
1.626563444733619690e-02,9.013161994516849518e-03
3.606044221669435501e-03,1.206340166390873492e-04
2.360939979553222656e-03,6.167087331414222717e-02
1.035038349073147401e-05,2.603268711709461058e-10
7.098098194546764717e-06,6.919901873736478137e-10
1.060660309581962224e-10,1.575000224668010761e-19
1.975659626131040514e-14,4.851978745897241554e-27
1.684637984666892407e-09,3.971430109359789585e-17
2.491327322218239715e-08,8.688688637114531238e-15
7.277211819256557135e-12,6.940335135262044183e-22
1.341489419548480555e-10,2.513669274156701197e-19
2.570707969412611149e-12,6.318000242778291263e-23
2.267028456777973877e-14,6.604713277059633184e-27
3.744217451639997307e-07,1.481539283615385116e-12
1.976539998338466830e-08,2.857308734708903335e-15
2.894759643822908401e-03,3.541652768035419285e-05
5.848249420523643494e-04,4.512343821261310950e-06
4.187982995063066483e-03,2.802055096253752708e-04
1.789928063544721226e-07,4.469767926010975723e-13
1.168858602795808110e-06,1.909777024022840664e-11
2.508995203243102878e-05,6.973254418340957272e-09
3.052360843867063522e-04,6.530295308948552702e-07
2.932166866958141327e-02,2.542185969650745392e-02
1.551629602909088135e-02,2.427927684038877487e-03
4.045700281858444214e-02,5.787291005253791809e-02
1.222756411880254745e-02,3.313885303214192390e-03
4.384469985961914062e-02,1.011686101555824280e-01
1.287011951208114624e-01,9.650757908821105957e-02
5.694842338562011719e-02,1.917236298322677612e-01
8.966773748397827148e-02,1.364334076642990112e-01
6.490629911422729492e-02,1.784026920795440674e-01
7.734143733978271484e-02,1.647510081529617310e-01
9.440898895263671875e-02,1.555817425251007080e-01
9.712666273117065430e-02,1.325191855430603027e-01
1.183339804410934448e-01,1.036870405077934265e-01
3.523905575275421143e-02,5.953929573297500610e-02
8.519984036684036255e-02,6.232039630413055420e-02
1.496538221836090088e-01,7.079733908176422119e-02
6.615357846021652222e-02,7.092844694852828979e-02
9.855126962065696716e-03,1.974137267097830772e-03
3.422921150922775269e-02,2.615907229483127594e-02
1.139537990093231201e-02,3.801835700869560242e-02
9.551113180350512266e-07,8.023191486183911536e-12
1.455232733860611916e-03,1.715841972327325493e-05
2.499445155262947083e-02,9.969512932002544403e-03
2.808783948421478271e-02,2.929101325571537018e-02
5.594404065050184727e-04,4.261203230271348730e-06
8.189855515956878662e-02,1.220966205000877380e-01
1.043444965034723282e-02,2.289965283125638962e-03
5.728223919868469238e-02,1.513253897428512573e-01
9.421260654926300049e-02,1.288473010063171387e-01
7.206869125366210938e-02,1.659894138574600220e-01
4.961907863616943359e-02,1.741563677787780762e-01
6.181076169013977051e-02,9.965987503528594971e-02
8.528465032577514648e-02,1.412364542484283447e-01
5.145002901554107666e-02,7.800240814685821533e-02
5.401962995529174805e-02,1.712755411863327026e-01
5.438469350337982178e-02,1.427154093980789185e-01
3.666497021913528442e-02,5.326305702328681946e-02
2.218552492558956146e-02,2.803585259243845940e-03
4.308044910430908203e-03,5.528186634182929993e-02
8.314549922943115234e-02,7.463631033897399902e-02
1.585875754244625568e-03,1.546849307487718761e-05
4.939835052937269211e-03,1.238120748894289136e-04
6.792188505642116070e-04,3.950036443711724132e-06
1.747998222708702087e-02,2.456467365846037865e-03
1.365229545626789331e-04,1.268745819515970652e-07
1.048428099602460861e-02,2.353544114157557487e-03
2.623233711346983910e-03,8.771182183409109712e-05
1.031096000224351883e-02,1.246146392077207565e-03
2.405278012156486511e-02,1.095759402960538864e-02
2.249321527779102325e-02,4.080770071595907211e-03
2.689988911151885986e-02,1.110972985625267029e-01
3.221332735847681761e-04,6.701074539705587085e-07
7.301577925682067871e-02,1.201372295618057251e-01
6.703428179025650024e-02,5.130360275506973267e-02
1.842976920306682587e-02,3.067261539399623871e-03
2.151012886315584183e-04,6.215730650183104444e-07
3.460840135812759399e-02,7.523425668478012085e-02
5.900496034882962704e-05,1.355326961771652350e-08
2.082488965243101120e-03,1.586741200299002230e-05
1.967137306928634644e-02,7.704196870326995850e-02
1.662831380963325500e-02,4.114387556910514832e-03
3.281242400407791138e-02,2.219042554497718811e-02
1.749793649651110172e-03,3.823983206530101597e-05
2.563636284321546555e-03,9.635551396058872342e-05
2.887465525418519974e-03,1.189269460155628622e-04
1.172904449049383402e-04,6.178503042519878363e-08
2.471882104873657227e-02,4.257939290255308151e-03
7.276945980265736580e-04,7.569868103018961847e-06
1.368837431073188782e-02,4.927023313939571381e-03
3.314553032396361232e-05,1.484356459968694253e-08
1.662074510022648610e-06,3.027882458650488218e-11
1.599414304109814111e-06,2.661794742953027537e-11
1.199505291879177094e-03,2.048332135018426925e-05
1.591072045266628265e-02,5.719996057450771332e-03
3.376317326910793781e-04,5.164585559214174282e-07
1.103037223219871521e-02,1.229457906447350979e-03
9.692991152405738831e-03,1.936217769980430603e-03
2.751441206783056259e-05,2.719402036888141083e-09
5.878388765268027782e-05,3.314546148658337188e-08
3.438387438654899597e-02,8.526820689439773560e-03
3.467177227139472961e-02,3.396903723478317261e-02
6.729102879762649536e-02,4.475257173180580139e-02
4.636230319738388062e-02,5.239252746105194092e-02
8.750710549065843225e-05,3.720903407611331204e-08
2.352305637032259256e-05,7.744218599725627428e-09
5.998295819154009223e-05,2.571215773627955059e-08
2.131951769115403295e-04,6.165984700601256918e-07
2.278175816172733903e-05,3.367677248178324589e-09
1.446506985303130932e-07,1.549763464260556223e-13
9.297342039644718170e-03,1.746171270497143269e-03
3.440602158661931753e-04,1.673834390203410294e-06
6.000375663006707327e-08,4.263230325945825683e-14
1.284575205318105873e-06,2.310135069349961157e-11
9.661944577743497575e-10,1.304947478500284399e-17
5.303632533149027495e-12,3.333383125633533376e-22
4.676088075777906639e-12,1.648645202095696316e-22
8.503333037701565900e-10,1.008406041314106657e-17
3.339342413699597500e-10,1.560546018945470870e-18
2.141050063073635101e-04,2.179680649305737461e-07
7.031675340840592980e-05,2.105232788096600416e-08
3.101721405982971191e-02,4.886295646429061890e-02
2.995152026414871216e-02,3.984826430678367615e-02
2.694825083017349243e-02,4.175118636339902878e-03
7.431459426879882812e-02,1.420791596174240112e-01
6.651616096496582031e-02,1.088356971740722656e-01
9.417793154716491699e-02,1.471542865037918091e-01
7.616806030273437500e-02,1.164332255721092224e-01
7.747083902359008789e-02,1.658540368080139160e-01
9.046913683414459229e-02,1.025492399930953979e-01
4.973874986171722412e-02,1.470414698123931885e-01
6.809829920530319214e-02,6.887272000312805176e-02
5.865824222564697266e-02,9.406070411205291748e-02
4.488374292850494385e-02,7.603461295366287231e-02
1.284105628728866577e-01,7.489316910505294800e-02
8.158683776855468750e-02,5.486724525690078735e-02
2.996268309652805328e-02,2.667553536593914032e-02
5.193870747461915016e-04,2.397808884779806249e-06
4.830560181289911270e-03,2.200297749368473887e-04
2.456272579729557037e-02,2.593946456909179688e-02
3.543490916490554810e-02,8.817587047815322876e-02
2.161205932497978210e-02,9.166591800749301910e-03
4.122481495141983032e-02,3.359714522957801819e-02
4.632524400949478149e-02,7.805082947015762329e-02
1.074155271053314209e-01,1.115355044603347778e-01
2.927286922931671143e-02,2.177313156425952911e-02
4.668541252613067627e-02,1.124088615179061890e-01
5.041223764419555664e-02,1.381075829267501831e-01
1.758189639076590538e-03,2.639439662743825465e-05
